index,source,target
7150,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7151,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7152,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7153,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7154,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7155,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7156,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7157,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7158,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7159,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7160,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7161,"{c05}≪Ｇ級クエストの★６≫{/c}の
{c05}≪ヴォルガノス≫≪エスピナス≫
{/c}から入手可能。","Found in {c05}[G Rank, 6★] 
{/c}Obtain from {c05}Volganos 
{/c}or {c05}Espinas{/c}."
7162,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7163,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7164,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7165,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7166,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7167,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7168,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7169,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7170,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7171,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7172,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7173,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7174,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7175,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7176,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7177,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7178,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7179,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7180,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7181,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7182,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7183,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7184,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7185,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7186,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7187,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7188,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7189,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7190,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7191,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7192,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7193,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7194,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7195,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7196,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7197,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7198,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7199,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7200,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7201,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7202,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7203,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7204,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7205,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7206,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7207,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7208,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7209,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7210,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7211,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7212,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7213,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7214,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7215,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7216,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7217,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7218,"{c05}≪メンバーサイト≫{/c}の
{c05}≪アイテム商品一覧≫{/c}を
ご確認ください。","{c05}Package Item {/c}or 
Please check site 
for details."
7219,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7220,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7221,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7222,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7223,"{c05}≪ＨＲ2以上≫{/c}の
{c05}≪特殊素材クエスト≫{/c}の報酬
から入手可能。","Found in {c05}[HR2] 
{/c}Obtain from certain 
{c05}Gear Acquisition Quests{/c}."
7224,"{c05}≪ギルド要請クエスト≫{/c}の報酬
から入手可能。","Obtain by completing 
{c05}Guild Requests{/c}."
7225,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。","Please check site 
for details."
7226,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。","Please check site 
for details."
7227,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。","Please check site 
for details."
7228,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。","Please check site 
for details."
7229,"{c05}≪メンバーサイト≫{/c}や
{c05}≪特設サイト≫{/c}を
ご確認ください。","Please check site 
for details."
7230,dummy,
7231,"{c05}≪メンバーサイト≫{/c}の{c05}≪ニュース≫{/c}
{c05}≪イベント・キャンペーン≫{/c}を
ご確認ください。","Obtain from an 
{c05}Event Quest{/c}."
7232,"{c05}≪Ｇ級≫{/c}の
{c05}≪沼地≫≪密林≫{/c}で
{c05}≪採取≫{/c}することで入手可能。","Gathering[G Rank]: 
{c05}Jungle{/c}or 
{c05}Swamp{/c}."
7233,"{c05}≪Ｇ級≫{/c}の
{c05}≪密林≫≪沼地≫{/c}で
{c05}≪採掘≫{/c}することで入手可能。","Mining [G Rank]: 
{c05}Jungle{/c}or 
{c05}Swamp{/c}."
7234,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7235,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7236,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7237,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7238,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7239,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7240,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7241,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7242,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7243,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7244,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7245,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
7246,"{c05}≪Ｇ級ＨＣクエスト≫{/c}を
{c05}≪該当武器種≫{/c}で達成
することで入手可能。","Obtain by completing 
{c05}[G Rank HC] {/c}quests with 
a certain weapon type."
